Report Date,Health District,Age Group,Number of Cases,Number of Hospitalizations,Number of Deaths
7/5/2020,Thomas Jefferson,60-69,84,18,2
7/5/2020,Pittsylvania-Danville,70-79,23,11,0
7/5/2020,Chesterfield,80+,142,28,42
7/5/2020,Richmond,0-9,97,5,0
7/5/2020,Chesapeake,80+,68,24,12
7/5/2020,Peninsula,40-49,142,7,1
7/5/2020,Henrico,0-9,105,2,0
7/5/2020,Lenowisco,80+,0,0,0
7/5/2020,Piedmont,60-69,135,19,2
7/5/2020,West Piedmont,0-9,16,1,0
7/5/2020,Rappahannock Rapidan,70-79,41,12,7
7/5/2020,Central Shenandoah,70-79,131,40,12
7/5/2020,Chesapeake,30-39,189,10,0
7/5/2020,Chickahominy,0-9,14,0,0
7/5/2020,Prince William,0-9,343,9,0
7/5/2020,Eastern Shore,50-59,275,19,5
7/5/2020,Mount Rogers,50-59,102,6,1
7/5/2020,Loudoun,10-19,533,0,0
7/5/2020,Southside,80+,80,12,13
7/5/2020,Central Virginia,80+,19,2,0
7/5/2020,Rappahannock,Missing,19,0,0
7/5/2020,Rappahannock Rapidan,30-39,312,16,1
7/5/2020,New River,50-59,32,4,0
7/5/2020,Richmond,80+,37,19,9
7/5/2020,Mount Rogers,20-29,118,0,0
7/5/2020,Eastern Shore,20-29,197,6,0
7/5/2020,Hampton,10-19,17,0,0
7/5/2020,Portsmouth,0-9,21,1,0
7/5/2020,Crater,70-79,136,32,14
7/5/2020,Chesterfield,40-49,568,19,2
7/5/2020,Alexandria,Missing,12,0,0
7/5/2020,Southside,30-39,55,1,0
7/5/2020,Prince William,Missing,136,2,0
7/5/2020,Hampton,60-69,44,11,2
7/5/2020,Fairfax,20-29,2237,72,3
7/5/2020,Thomas Jefferson,0-9,48,1,0
7/5/2020,Lenowisco,40-49,7,2,0
7/5/2020,Central Virginia,10-19,61,1,0
7/5/2020,Lenowisco,70-79,7,4,1
7/5/2020,Chickahominy,40-49,92,12,1
7/5/2020,Three Rivers,80+,33,5,3
7/5/2020,Rappahannock,30-39,486,21,0
7/5/2020,Lord Fairfax,60-69,227,47,14
7/5/2020,Western Tidewater,0-9,10,0,0
7/5/2020,Rappahannock,70-79,103,30,14
7/5/2020,Prince William,80+,233,77,69
7/5/2020,Hampton,80+,8,3,2
7/5/2020,Alexandria,80+,90,28,25
7/5/2020,Mount Rogers,60-69,91,9,0
7/5/2020,Eastern Shore,60-69,179,29,8
7/5/2020,Lord Fairfax,70-79,134,40,17
7/5/2020,New River,30-39,30,1,0
7/5/2020,Chesapeake,10-19,50,1,0
7/5/2020,Hampton,40-49,54,5,0
7/5/2020,Peninsula,Missing,7,0,0
7/5/2020,Henrico,70-79,209,46,39
7/5/2020,Western Tidewater,20-29,92,3,0
7/5/2020,Peninsula,0-9,41,0,0
7/5/2020,Loudoun,40-49,810,47,1
7/5/2020,Pittsylvania-Danville,30-39,31,1,0
7/5/2020,Loudoun,20-29,678,6,0
7/5/2020,Crater,60-69,231,45,12
7/5/2020,Loudoun,80+,188,50,67
7/5/2020,Arlington,80+,203,83,68
7/5/2020,Virginia Beach,10-19,71,0,0
7/5/2020,Mount Rogers,80+,74,25,20
7/5/2020,Eastern Shore,80+,50,22,18
7/5/2020,Crater,10-19,53,0,0
7/5/2020,Lenowisco,30-39,7,1,1
7/5/2020,Norfolk,Missing,8,1,0
7/5/2020,Henrico,Missing,30,1,1
7/5/2020,New River,40-49,37,1,0
7/5/2020,Central Virginia,0-9,7,0,0
7/5/2020,New River,70-79,18,8,4
7/5/2020,Loudoun,0-9,153,3,0
7/5/2020,Central Virginia,70-79,23,4,2
7/5/2020,Southside,0-9,6,0,0
7/5/2020,Three Rivers,40-49,137,11,2
7/5/2020,Chickahominy,30-39,89,2,0
7/5/2020,Central Shenandoah,60-69,269,47,10
7/5/2020,Western Tidewater,60-69,135,16,6
7/5/2020,Cumberland Plateau,30-39,10,0,0
7/5/2020,Portsmouth,10-19,21,0,0
7/5/2020,Chesterfield,Missing,71,0,0
7/5/2020,Alexandria,40-49,439,37,0
7/5/2020,Thomas Jefferson,70-79,63,21,4
7/5/2020,Three Rivers,30-39,142,3,0
7/5/2020,Western Tidewater,70-79,89,21,18
7/5/2020,Arlington,60-69,281,80,19
7/5/2020,Cumberland Plateau,10-19,19,0,0
7/5/2020,West Piedmont,30-39,81,1,0
7/5/2020,Peninsula,10-19,65,1,0
7/5/2020,Crater,Missing,9,0,0
7/5/2020,Arlington,50-59,381,66,6
7/5/2020,Piedmont,70-79,66,18,3
7/5/2020,Alexandria,60-69,200,44,2
7/5/2020,Portsmouth,30-39,115,5,1
7/5/2020,Lenowisco,20-29,7,0,0
7/5/2020,Central Virginia,30-39,63,1,0
7/5/2020,Norfolk,10-19,60,1,0
7/5/2020,New River,10-19,28,0,0
7/5/2020,Central Virginia,20-29,88,2,0
7/5/2020,Rappahannock,50-59,385,47,4
7/5/2020,Rappahannock,60-69,210,46,5
7/5/2020,Piedmont,20-29,167,2,0
7/5/2020,New River,60-69,27,4,0
7/5/2020,Roanoke,40-49,67,1,0
7/5/2020,Three Rivers,20-29,114,4,0
7/5/2020,Rappahannock,40-49,453,37,2
7/5/2020,Portsmouth,80+,21,7,5
7/5/2020,Central Shenandoah,Missing,1,0,0
7/5/2020,Eastern Shore,70-79,47,16,9
7/5/2020,Mount Rogers,70-79,63,27,10
7/5/2020,Cumberland Plateau,70-79,5,0,0
7/5/2020,Piedmont,10-19,34,0,0
7/5/2020,Southside,20-29,44,2,0
7/5/2020,Chesterfield,50-59,447,32,4
7/5/2020,Rappahannock Rapidan,20-29,276,4,0
7/5/2020,Cumberland Plateau,60-69,6,1,0
7/5/2020,Roanoke,70-79,16,3,1
7/5/2020,Central Shenandoah,20-29,413,6,0
7/5/2020,Pittsylvania-Danville,80+,9,5,2
7/5/2020,Virginia Beach,80+,91,31,21
7/5/2020,Central Shenandoah,50-59,375,32,2
7/5/2020,Lenowisco,Missing,0,0,0
7/5/2020,Fairfax,30-39,2746,174,5
7/5/2020,Lenowisco,60-69,7,5,2
7/5/2020,Loudoun,30-39,739,24,0
7/5/2020,West Piedmont,80+,14,7,1
7/5/2020,Roanoke,80+,42,3,9
7/5/2020,Fairfax,40-49,2662,248,9
7/5/2020,Thomas Jefferson,80+,78,27,18
7/5/2020,Roanoke,20-29,108,3,0
7/5/2020,Henrico,60-69,288,47,30
7/5/2020,Lord Fairfax,40-49,333,17,1
7/5/2020,Western Tidewater,Missing,6,0,0
7/5/2020,Chickahominy,60-69,76,18,6
7/5/2020,Chesapeake,20-29,168,4,0
7/5/2020,Three Rivers,Missing,1,0,0
7/5/2020,Henrico,10-19,175,3,0
7/5/2020,Mount Rogers,30-39,111,4,0
7/5/2020,Eastern Shore,30-39,236,8,0
7/5/2020,Chesterfield,0-9,120,0,0
7/5/2020,Central Shenandoah,10-19,114,1,0
7/5/2020,Crater,0-9,26,1,0
7/5/2020,Fairfax,70-79,670,238,109
7/5/2020,Rappahannock,80+,91,32,19
7/5/2020,Alexandria,10-19,170,3,0
7/5/2020,Portsmouth,40-49,70,6,0
7/5/2020,Three Rivers,50-59,98,8,0
7/5/2020,Alleghany,Missing,1,0,0
7/5/2020,Alexandria,30-39,549,30,0
7/5/2020,Southside,Missing,0,0,0
7/5/2020,Portsmouth,60-69,56,17,5
7/5/2020,Roanoke,30-39,95,0,0
7/5/2020,Three Rivers,60-69,68,11,0
7/5/2020,Fairfax,50-59,2232,293,32
7/5/2020,Portsmouth,50-59,80,20,2
7/5/2020,Chickahominy,80+,83,35,24
7/5/2020,Rappahannock Rapidan,50-59,211,25,2
7/5/2020,Fairfax,80+,786,296,292
7/5/2020,Hampton,Missing,5,0,0
7/5/2020,Cumberland Plateau,80+,0,0,0
7/5/2020,Alleghany,50-59,69,5,1
7/5/2020,Prince William,40-49,1980,148,7
7/5/2020,Fairfax,Missing,157,3,0
7/5/2020,Virginia Beach,40-49,179,19,1
7/5/2020,Richmond,Missing,18,0,0
7/5/2020,Norfolk,40-49,148,14,1
7/5/2020,Piedmont,80+,48,15,8
7/5/2020,Virginia Beach,60-69,152,18,1
7/5/2020,West Piedmont,40-49,87,8,2
7/5/2020,Arlington,10-19,101,5,0
7/5/2020,Lenowisco,0-9,3,0,0
7/5/2020,Pittsylvania-Danville,50-59,46,11,0
7/5/2020,Virginia Beach,50-59,167,14,0
7/5/2020,Chesapeake,Missing,11,1,0
7/5/2020,Central Shenandoah,80+,115,27,16
7/5/2020,Thomas Jefferson,40-49,170,12,0
7/5/2020,Rappahannock Rapidan,60-69,115,16,4
7/5/2020,Norfolk,30-39,212,12,0
7/5/2020,Rappahannock Rapidan,Missing,7,0,0
7/5/2020,Lord Fairfax,80+,145,35,39
7/5/2020,Three Rivers,10-19,26,0,0
7/5/2020,Piedmont,40-49,195,10,0
7/5/2020,Norfolk,80+,22,7,3
7/5/2020,Peninsula,20-29,226,1,0
7/5/2020,Norfolk,50-59,139,20,2
7/5/2020,Thomas Jefferson,50-59,131,12,1
7/5/2020,Richmond,70-79,85,37,11
7/5/2020,Chesterfield,70-79,133,23,16
7/5/2020,Piedmont,30-39,206,3,0
7/5/2020,Prince William,30-39,1767,90,2
7/5/2020,Alleghany,20-29,98,1,0
7/5/2020,Alleghany,0-9,10,0,0
7/5/2020,Mount Rogers,40-49,110,3,1
7/5/2020,Eastern Shore,40-49,247,10,2
7/5/2020,Central Virginia,60-69,46,4,2
7/5/2020,Richmond,10-19,193,2,0
7/5/2020,Pittsylvania-Danville,60-69,30,9,1
7/5/2020,Pittsylvania-Danville,Missing,0,0,0
7/5/2020,Chesterfield,60-69,285,37,9
7/5/2020,Southside,10-19,8,0,0
7/5/2020,New River,80+,13,4,1
7/5/2020,Central Virginia,50-59,63,2,1
7/5/2020,Hampton,70-79,24,8,0
7/5/2020,Pittsylvania-Danville,10-19,14,0,0
7/5/2020,Richmond,60-69,200,46,6
7/5/2020,Virginia Beach,0-9,34,0,0
7/5/2020,Lenowisco,50-59,17,5,0
7/5/2020,Chesapeake,70-79,70,29,3
7/5/2020,Western Tidewater,80+,133,24,29
7/5/2020,Thomas Jefferson,10-19,72,1,0
7/5/2020,Richmond,40-49,385,29,1
7/5/2020,Lord Fairfax,50-59,342,27,2
7/5/2020,Lord Fairfax,10-19,150,1,0
7/5/2020,Rappahannock Rapidan,10-19,132,3,0
7/5/2020,Crater,50-59,278,32,3
7/5/2020,Arlington,Missing,11,1,0
7/5/2020,Roanoke,50-59,43,1,0
7/5/2020,Rappahannock,10-19,234,2,0
7/5/2020,Roanoke,10-19,55,0,0
7/5/2020,Eastern Shore,Missing,6,0,0
7/5/2020,Mount Rogers,Missing,1,0,0
7/5/2020,Prince William,60-69,769,162,38
7/5/2020,Alleghany,70-79,54,7,7
7/5/2020,Crater,20-29,235,7,0
7/5/2020,Loudoun,60-69,252,47,5
7/5/2020,Fairfax,0-9,481,18,0
7/5/2020,Roanoke,Missing,3,0,0
7/5/2020,Alexandria,20-29,377,8,1
7/5/2020,Portsmouth,70-79,32,11,5
7/5/2020,Alleghany,30-39,68,2,0
7/5/2020,Prince William,20-29,1680,52,0
7/5/2020,Southside,70-79,59,10,13
7/5/2020,Piedmont,Missing,1,0,0
7/5/2020,Rappahannock,0-9,114,1,0
7/5/2020,Henrico,30-39,459,18,0
7/5/2020,Prince William,10-19,794,8,0
7/5/2020,Chickahominy,10-19,43,0,0
7/5/2020,Lord Fairfax,0-9,63,1,0
7/5/2020,Central Virginia,Missing,1,0,0
7/5/2020,Fairfax,60-69,1436,310,61
7/5/2020,Hampton,20-29,83,2,0
7/5/2020,Central Shenandoah,40-49,349,14,0
7/5/2020,Pittsylvania-Danville,0-9,6,0,0
7/5/2020,Crater,30-39,280,5,0
7/5/2020,Virginia Beach,70-79,77,25,7
7/5/2020,Virginia Beach,30-39,223,11,0
7/5/2020,Piedmont,0-9,21,0,0
7/5/2020,Central Shenandoah,30-39,319,6,0
7/5/2020,Hampton,50-59,52,9,1
7/5/2020,Peninsula,70-79,90,38,11
7/5/2020,Arlington,20-29,441,21,0
7/5/2020,West Piedmont,70-79,27,9,3
7/5/2020,Richmond,20-29,478,14,0
7/5/2020,Roanoke,0-9,15,0,0
7/5/2020,Hampton,30-39,71,3,0
7/5/2020,Thomas Jefferson,30-39,216,5,0
7/5/2020,Western Tidewater,40-49,107,5,1
7/5/2020,Richmond,50-59,292,52,1
7/5/2020,Western Tidewater,50-59,150,13,2
7/5/2020,Lenowisco,10-19,5,0,0
7/5/2020,Chesapeake,0-9,31,1,0
7/5/2020,Peninsula,50-59,149,20,3
7/5/2020,Cumberland Plateau,Missing,0,0,0
7/5/2020,Peninsula,60-69,132,29,3
7/5/2020,Lord Fairfax,30-39,345,11,1
7/5/2020,Virginia Beach,Missing,28,0,0
7/5/2020,Arlington,40-49,435,48,6
7/5/2020,West Piedmont,10-19,68,0,0
7/5/2020,Chickahominy,70-79,58,22,7
7/5/2020,Pittsylvania-Danville,20-29,25,0,0
7/5/2020,Loudoun,50-59,651,55,2
7/5/2020,Richmond,30-39,491,24,1
7/5/2020,Thomas Jefferson,Missing,1,0,0
7/5/2020,Rappahannock Rapidan,80+,24,13,6
7/5/2020,Lord Fairfax,Missing,2,0,0
7/5/2020,Cumberland Plateau,50-59,7,1,0
7/5/2020,Loudoun,Missing,59,0,1
7/5/2020,Southside,50-59,62,8,0
7/5/2020,Chesterfield,20-29,539,5,0
7/5/2020,Norfolk,70-79,43,24,4
7/5/2020,Alleghany,10-19,77,0,0
7/5/2020,Crater,80+,108,19,8
7/5/2020,Portsmouth,Missing,13,0,0
7/5/2020,Western Tidewater,10-19,19,0,0
7/5/2020,Chesterfield,10-19,309,0,0
7/5/2020,Southside,60-69,56,12,4
