Report Date,Health District,Age Group,Number of Cases,Number of Hospitalizations,Number of Deaths
6/25/2020,Lord Fairfax,30-39,321,11,1
6/25/2020,Virginia Beach,Missing,25,0,0
6/25/2020,Arlington,40-49,418,47,4
6/25/2020,West Piedmont,10-19,35,0,0
6/25/2020,Chickahominy,70-79,54,20,6
6/25/2020,Pittsylvania-Danville,20-29,17,0,0
6/25/2020,Loudoun,50-59,604,48,1
6/25/2020,Richmond,30-39,454,24,1
6/25/2020,Thomas Jefferson,Missing,1,0,0
6/25/2020,Rappahannock Rapidan,80+,20,12,4
6/25/2020,Lord Fairfax,Missing,2,0,0
6/25/2020,Cumberland Plateau,50-59,5,1,0
6/25/2020,Loudoun,Missing,59,0,1
6/25/2020,Southside,50-59,54,7,0
6/25/2020,Chesterfield,20-29,469,5,0
6/25/2020,Norfolk,70-79,30,19,3
6/25/2020,Alleghany,10-19,38,0,0
6/25/2020,Crater,80+,91,16,2
6/25/2020,Portsmouth,Missing,6,0,0
6/25/2020,Western Tidewater,10-19,15,0,0
6/25/2020,Chesterfield,10-19,274,0,0
6/25/2020,Southside,60-69,53,11,4
6/25/2020,Virginia Beach,0-9,21,0,0
6/25/2020,Lenowisco,50-59,14,5,0
6/25/2020,Chesapeake,70-79,59,25,2
6/25/2020,Western Tidewater,80+,128,22,21
6/25/2020,Thomas Jefferson,10-19,52,1,0
6/25/2020,Richmond,40-49,364,26,1
6/25/2020,Lord Fairfax,50-59,312,24,2
6/25/2020,Lord Fairfax,10-19,124,1,0
6/25/2020,Rappahannock Rapidan,10-19,129,3,0
6/25/2020,Crater,50-59,247,28,2
6/25/2020,Arlington,Missing,10,1,0
6/25/2020,Roanoke,50-59,37,1,0
6/25/2020,Rappahannock,10-19,207,2,0
6/25/2020,Roanoke,10-19,30,0,0
6/25/2020,Eastern Shore,Missing,6,0,0
6/25/2020,Mount Rogers,Missing,1,0,0
6/25/2020,Prince William,60-69,726,156,34
6/25/2020,Alleghany,70-79,31,7,7
6/25/2020,Crater,20-29,213,7,0
6/25/2020,Loudoun,60-69,243,46,4
6/25/2020,Fairfax,0-9,445,18,0
6/25/2020,Roanoke,Missing,3,0,0
6/25/2020,Alexandria,20-29,349,7,1
6/25/2020,Portsmouth,70-79,29,11,5
6/25/2020,Alleghany,30-39,37,2,0
6/25/2020,Prince William,20-29,1559,47,0
6/25/2020,Southside,70-79,54,9,12
6/25/2020,Piedmont,Missing,1,0,0
6/25/2020,Rappahannock,0-9,102,1,0
6/25/2020,Henrico,30-39,425,13,0
6/25/2020,Prince William,10-19,707,8,0
6/25/2020,Chickahominy,10-19,32,0,0
6/25/2020,Lord Fairfax,0-9,55,1,0
6/25/2020,Central Virginia,Missing,1,0,0
6/25/2020,Fairfax,60-69,1401,300,54
6/25/2020,Hampton,20-29,60,2,0
6/25/2020,Central Shenandoah,40-49,317,12,0
6/25/2020,Pittsylvania-Danville,0-9,3,0,0
6/25/2020,Crater,30-39,246,3,0
6/25/2020,Virginia Beach,70-79,67,26,7
6/25/2020,Virginia Beach,30-39,150,11,0
6/25/2020,Piedmont,0-9,20,0,0
6/25/2020,Central Shenandoah,30-39,299,6,0
6/25/2020,Hampton,50-59,44,9,1
6/25/2020,Peninsula,70-79,84,38,11
6/25/2020,Arlington,20-29,414,20,0
6/25/2020,West Piedmont,70-79,23,7,3
6/25/2020,Richmond,20-29,421,13,0
6/25/2020,Roanoke,0-9,10,0,0
6/25/2020,Hampton,30-39,46,3,0
6/25/2020,Thomas Jefferson,30-39,173,5,0
6/25/2020,Western Tidewater,40-49,94,5,1
6/25/2020,Richmond,50-59,270,42,1
6/25/2020,Western Tidewater,50-59,135,12,2
6/25/2020,Crater,Missing,7,0,0
6/25/2020,Chesterfield,0-9,102,0,0
6/25/2020,Central Shenandoah,10-19,105,1,0
6/25/2020,Crater,0-9,20,1,0
6/25/2020,Fairfax,70-79,654,228,97
6/25/2020,Rappahannock,80+,83,27,14
6/25/2020,Alexandria,10-19,162,3,0
6/25/2020,Portsmouth,40-49,61,6,0
6/25/2020,Three Rivers,50-59,83,7,0
6/25/2020,Alleghany,Missing,1,0,0
6/25/2020,Alexandria,30-39,529,28,0
6/25/2020,Southside,Missing,0,0,0
6/25/2020,Portsmouth,60-69,50,15,5
6/25/2020,Roanoke,30-39,75,0,0
6/25/2020,Three Rivers,60-69,67,10,0
6/25/2020,Fairfax,50-59,2174,283,30
6/25/2020,Portsmouth,50-59,70,18,2
6/25/2020,Chickahominy,80+,83,32,21
6/25/2020,Rappahannock Rapidan,50-59,203,23,2
6/25/2020,Fairfax,80+,782,286,275
6/25/2020,Hampton,Missing,5,0,0
6/25/2020,Cumberland Plateau,80+,0,0,0
6/25/2020,Alleghany,50-59,57,5,1
6/25/2020,Prince William,40-49,1881,138,6
6/25/2020,Fairfax,Missing,150,3,0
6/25/2020,Virginia Beach,40-49,157,19,1
6/25/2020,Richmond,Missing,18,0,0
6/25/2020,Norfolk,40-49,118,12,0
6/25/2020,Piedmont,80+,47,14,6
6/25/2020,Virginia Beach,60-69,134,17,1
6/25/2020,West Piedmont,40-49,70,7,2
6/25/2020,Arlington,10-19,91,5,0
6/25/2020,Lenowisco,0-9,3,0,0
6/25/2020,Pittsylvania-Danville,50-59,33,9,0
6/25/2020,Virginia Beach,50-59,138,13,0
6/25/2020,Chesapeake,Missing,10,1,0
6/25/2020,Central Shenandoah,80+,94,21,12
6/25/2020,Thomas Jefferson,40-49,140,7,0
6/25/2020,Rappahannock Rapidan,60-69,110,16,2
6/25/2020,Norfolk,30-39,148,10,0
6/25/2020,Rappahannock Rapidan,Missing,7,0,0
6/25/2020,Lord Fairfax,80+,129,31,34
6/25/2020,Three Rivers,10-19,22,0,0
6/25/2020,Piedmont,40-49,184,8,0
6/25/2020,Norfolk,80+,17,7,3
6/25/2020,Peninsula,20-29,161,1,0
6/25/2020,Norfolk,50-59,120,18,1
6/25/2020,Thomas Jefferson,50-59,106,9,1
6/25/2020,Richmond,70-79,77,34,12
6/25/2020,Chesterfield,70-79,122,21,14
6/25/2020,Piedmont,30-39,186,2,0
6/25/2020,Prince William,30-39,1659,90,2
6/25/2020,Alleghany,20-29,75,1,0
6/25/2020,Alleghany,0-9,8,0,0
6/25/2020,Mount Rogers,40-49,94,3,1
6/25/2020,Eastern Shore,40-49,245,10,2
6/25/2020,Central Virginia,60-69,41,4,2
6/25/2020,Richmond,10-19,173,2,0
6/25/2020,Pittsylvania-Danville,60-69,22,8,1
6/25/2020,Pittsylvania-Danville,Missing,0,0,0
6/25/2020,Chesterfield,60-69,266,32,9
6/25/2020,Southside,10-19,6,0,0
6/25/2020,New River,80+,12,4,1
6/25/2020,Central Virginia,50-59,50,2,1
6/25/2020,Hampton,70-79,18,7,0
6/25/2020,Pittsylvania-Danville,10-19,7,0,0
6/25/2020,Richmond,60-69,188,44,6
6/25/2020,Chickahominy,40-49,81,11,1
6/25/2020,Three Rivers,80+,32,5,3
6/25/2020,Rappahannock,30-39,462,21,0
6/25/2020,Norfolk,0-9,26,1,0
6/25/2020,Cumberland Plateau,40-49,8,0,0
6/25/2020,Eastern Shore,10-19,57,1,0
6/25/2020,Mount Rogers,10-19,49,0,0
6/25/2020,Rappahannock Rapidan,0-9,70,1,0
6/25/2020,Three Rivers,0-9,9,1,0
6/25/2020,Henrico,40-49,364,24,1
6/25/2020,Alexandria,50-59,296,47,9
6/25/2020,Arlington,0-9,43,2,0
6/25/2020,Chickahominy,Missing,12,0,0
6/25/2020,New River,20-29,45,0,0
6/25/2020,Virginia Beach,20-29,224,4,0
6/25/2020,Chesapeake,50-59,124,19,1
6/25/2020,Alleghany,80+,24,8,5
6/25/2020,Fairfax,10-19,766,23,0
6/25/2020,Chesapeake,60-69,103,24,4
6/25/2020,West Piedmont,Missing,0,0,0
6/25/2020,Peninsula,80+,50,24,15
6/25/2020,Crater,40-49,202,14,1
6/25/2020,Chesapeake,40-49,128,19,0
6/25/2020,Thomas Jefferson,20-29,136,1,0
6/25/2020,Lord Fairfax,20-29,325,4,0
6/25/2020,Norfolk,20-29,206,2,0
6/25/2020,Arlington,30-39,440,42,0
6/25/2020,West Piedmont,60-69,43,5,0
6/25/2020,Henrico,50-59,306,32,8
6/25/2020,West Piedmont,50-59,86,10,1
6/25/2020,Cumberland Plateau,20-29,2,0,0
6/25/2020,Alexandria,70-79,100,37,16
6/25/2020,Portsmouth,20-29,87,5,0
6/25/2020,Western Tidewater,30-39,106,6,0
6/25/2020,Central Shenandoah,0-9,52,0,0
6/25/2020,Henrico,80+,309,65,69
6/25/2020,Alexandria,0-9,125,2,0
6/25/2020,Pittsylvania-Danville,40-49,40,5,0
6/25/2020,Henrico,20-29,336,14,0
6/25/2020,Roanoke,60-69,28,3,0
6/25/2020,Peninsula,30-39,143,7,1
6/25/2020,Alleghany,60-69,37,7,1
6/25/2020,Prince William,70-79,282,77,39
6/25/2020,Norfolk,60-69,76,24,1
6/25/2020,Southside,40-49,46,5,0
6/25/2020,Chesterfield,30-39,579,4,0
6/25/2020,Loudoun,70-79,137,40,14
6/25/2020,Central Virginia,40-49,48,0,0
6/25/2020,New River,Missing,0,0,0
6/25/2020,Chickahominy,20-29,79,0,0
6/25/2020,New River,0-9,3,0,0
6/25/2020,Cumberland Plateau,0-9,0,0,0
6/25/2020,Three Rivers,70-79,32,7,5
6/25/2020,Rappahannock Rapidan,40-49,287,19,2
6/25/2020,Hampton,0-9,10,0,0
6/25/2020,Piedmont,50-59,177,19,0
6/25/2020,Rappahannock,20-29,400,11,0
6/25/2020,West Piedmont,20-29,50,1,0
6/25/2020,Arlington,70-79,172,72,32
6/25/2020,Lord Fairfax,60-69,210,41,11
6/25/2020,Western Tidewater,0-9,7,0,0
6/25/2020,Rappahannock,70-79,94,27,14
6/25/2020,Prince William,80+,221,73,63
6/25/2020,Hampton,80+,5,3,2
6/25/2020,Alexandria,80+,87,28,22
6/25/2020,Mount Rogers,60-69,78,7,0
6/25/2020,Eastern Shore,60-69,176,28,8
6/25/2020,Lord Fairfax,70-79,122,33,14
6/25/2020,New River,30-39,22,1,0
6/25/2020,Chesapeake,10-19,40,1,0
6/25/2020,Hampton,40-49,43,3,0
6/25/2020,Peninsula,Missing,7,0,0
6/25/2020,Henrico,70-79,205,44,34
6/25/2020,Western Tidewater,20-29,65,2,0
6/25/2020,Peninsula,0-9,33,0,0
6/25/2020,Loudoun,40-49,769,45,1
6/25/2020,Pittsylvania-Danville,30-39,20,1,0
6/25/2020,Loudoun,20-29,627,6,0
6/25/2020,Crater,60-69,207,40,10
6/25/2020,Loudoun,80+,187,50,64
6/25/2020,Arlington,80+,204,84,66
6/25/2020,Virginia Beach,10-19,52,0,0
6/25/2020,Mount Rogers,80+,72,24,16
6/25/2020,Eastern Shore,80+,50,21,18
6/25/2020,Crater,10-19,47,0,0
6/25/2020,Lenowisco,30-39,5,1,1
6/25/2020,Norfolk,Missing,7,1,0
6/25/2020,Henrico,Missing,34,1,1
6/25/2020,New River,40-49,28,1,0
6/25/2020,Central Virginia,0-9,7,0,0
6/25/2020,New River,70-79,15,8,4
6/25/2020,Loudoun,0-9,138,3,0
6/25/2020,Central Virginia,70-79,21,4,2
6/25/2020,Southside,0-9,3,0,0
6/25/2020,Three Rivers,40-49,126,11,2
6/25/2020,Chickahominy,30-39,83,2,0
6/25/2020,Central Shenandoah,60-69,248,40,8
6/25/2020,Western Tidewater,60-69,119,13,6
6/25/2020,Cumberland Plateau,30-39,5,0,0
6/25/2020,Portsmouth,10-19,14,0,0
6/25/2020,Chesterfield,Missing,68,0,0
6/25/2020,Alexandria,40-49,418,35,0
6/25/2020,Thomas Jefferson,70-79,60,19,2
6/25/2020,Three Rivers,30-39,132,3,0
6/25/2020,Western Tidewater,70-79,84,21,16
6/25/2020,Arlington,60-69,278,77,19
6/25/2020,Cumberland Plateau,10-19,14,0,0
6/25/2020,West Piedmont,30-39,60,1,0
6/25/2020,Peninsula,10-19,47,1,0
6/25/2020,Lenowisco,10-19,3,0,0
