Report Date,Health District,Age Group,Number of Cases,Number of Hospitalizations,Number of Deaths
5/23/2020,Three Rivers,50-59,65,3,0
5/23/2020,Alleghany,Missing,0,0,0
5/23/2020,Alexandria,30-39,394,22,0
5/23/2020,Southside,Missing,0,0,0
5/23/2020,Portsmouth,60-69,30,9,4
5/23/2020,Roanoke,30-39,26,0,0
5/23/2020,Three Rivers,60-69,65,10,0
5/23/2020,Fairfax,50-59,1483,211,18
5/23/2020,Portsmouth,50-59,46,12,1
5/23/2020,Chickahominy,80+,65,24,17
5/23/2020,Rappahannock Rapidan,50-59,135,18,0
5/23/2020,Fairfax,80+,619,227,203
5/23/2020,Hampton,Missing,2,0,0
5/23/2020,Cumberland Plateau,80+,0,0,0
5/23/2020,Alleghany,50-59,39,4,1
5/23/2020,Prince William,40-49,1189,96,2
5/23/2020,Fairfax,Missing,43,1,0
5/23/2020,Virginia Beach,40-49,89,14,1
5/23/2020,Richmond,Missing,10,0,0
5/23/2020,Norfolk,40-49,71,10,0
5/23/2020,Piedmont,80+,14,3,1
5/23/2020,Virginia Beach,60-69,92,14,1
5/23/2020,West Piedmont,40-49,22,2,1
5/23/2020,Arlington,10-19,51,6,0
5/23/2020,Lenowisco,0-9,3,0,0
5/23/2020,Pittsylvania-Danville,50-59,17,6,0
5/23/2020,Virginia Beach,50-59,99,12,0
5/23/2020,Chesapeake,Missing,3,0,0
5/23/2020,Central Shenandoah,80+,69,16,10
5/23/2020,Thomas Jefferson,40-49,49,5,0
5/23/2020,Rappahannock Rapidan,60-69,68,9,1
5/23/2020,Norfolk,30-39,84,7,0
5/23/2020,Rappahannock Rapidan,Missing,2,0,0
5/23/2020,Lord Fairfax,80+,84,22,24
5/23/2020,Three Rivers,10-19,13,0,0
5/23/2020,Piedmont,40-49,130,4,0
5/23/2020,Norfolk,80+,9,6,3
5/23/2020,Peninsula,20-29,65,1,0
5/23/2020,Norfolk,50-59,63,9,0
5/23/2020,Thomas Jefferson,50-59,64,8,1
5/23/2020,Richmond,70-79,43,20,7
5/23/2020,Chesterfield,70-79,72,13,7
5/23/2020,Piedmont,30-39,122,1,0
5/23/2020,Prince William,30-39,1047,65,2
5/23/2020,Alleghany,20-29,31,1,0
5/23/2020,Alleghany,0-9,0,0,0
5/23/2020,Mount Rogers,40-49,39,0,0
5/23/2020,Eastern Shore,40-49,167,6,2
5/23/2020,Central Virginia,60-69,33,3,1
5/23/2020,Richmond,10-19,53,2,0
5/23/2020,Pittsylvania-Danville,60-69,10,5,1
5/23/2020,Pittsylvania-Danville,Missing,0,0,0
5/23/2020,Chesterfield,60-69,134,18,8
5/23/2020,Southside,10-19,3,0,0
5/23/2020,New River,80+,4,2,0
5/23/2020,Central Virginia,50-59,31,2,1
5/23/2020,Hampton,70-79,12,6,0
5/23/2020,Pittsylvania-Danville,10-19,1,0,0
5/23/2020,Richmond,60-69,110,34,5
5/23/2020,West Piedmont,20-29,12,0,0
5/23/2020,Arlington,70-79,138,62,26
5/23/2020,Chickahominy,50-59,75,15,0
5/23/2020,Alleghany,40-49,19,0,0
5/23/2020,Prince William,50-59,898,119,5
5/23/2020,Mount Rogers,0-9,17,1,0
5/23/2020,Eastern Shore,0-9,10,1,0
5/23/2020,Thomas Jefferson,60-69,49,14,2
5/23/2020,Pittsylvania-Danville,70-79,10,7,0
5/23/2020,Chesterfield,80+,96,13,19
5/23/2020,Richmond,0-9,27,2,0
5/23/2020,Chesapeake,80+,34,12,6
5/23/2020,Peninsula,40-49,63,5,1
5/23/2020,Henrico,0-9,39,0,0
5/23/2020,Lenowisco,80+,0,0,0
5/23/2020,Piedmont,60-69,99,12,2
5/23/2020,West Piedmont,0-9,2,0,0
5/23/2020,Rappahannock Rapidan,70-79,26,6,4
5/23/2020,Central Shenandoah,70-79,78,23,11
5/23/2020,Chesapeake,30-39,77,3,0
5/23/2020,Chickahominy,0-9,5,0,0
5/23/2020,Prince William,0-9,158,3,0
5/23/2020,Eastern Shore,50-59,206,9,5
5/23/2020,Mount Rogers,50-59,41,3,0
5/23/2020,Loudoun,10-19,88,0,0
5/23/2020,Southside,80+,63,6,8
5/23/2020,Central Virginia,80+,5,2,0
5/23/2020,Rappahannock,Missing,13,0,0
5/23/2020,Rappahannock Rapidan,30-39,213,11,1
5/23/2020,New River,50-59,15,2,0
5/23/2020,Richmond,80+,25,12,7
5/23/2020,Mount Rogers,20-29,37,0,0
5/23/2020,Eastern Shore,20-29,127,2,0
5/23/2020,Hampton,10-19,7,0,0
5/23/2020,Portsmouth,0-9,2,1,0
5/23/2020,Crater,70-79,54,16,4
5/23/2020,Chesterfield,40-49,239,9,2
5/23/2020,Alexandria,Missing,6,0,0
5/23/2020,Southside,30-39,18,0,0
5/23/2020,Prince William,Missing,81,0,0
5/23/2020,Hampton,60-69,23,9,1
5/23/2020,Fairfax,20-29,1327,55,1
5/23/2020,Thomas Jefferson,0-9,6,1,0
5/23/2020,Lenowisco,40-49,5,2,0
5/23/2020,Central Virginia,10-19,12,1,0
5/23/2020,Lenowisco,70-79,5,3,1
5/23/2020,Crater,Missing,0,0,0
5/23/2020,Arlington,50-59,293,51,4
5/23/2020,Piedmont,70-79,36,12,2
5/23/2020,Alexandria,60-69,147,29,1
5/23/2020,Portsmouth,30-39,62,3,0
5/23/2020,Lenowisco,20-29,6,0,0
5/23/2020,Central Virginia,30-39,32,1,0
5/23/2020,Norfolk,10-19,16,1,0
5/23/2020,New River,10-19,3,0,0
5/23/2020,Central Virginia,20-29,26,2,0
5/23/2020,Rappahannock,50-59,189,28,1
5/23/2020,Rappahannock,60-69,112,34,4
5/23/2020,Piedmont,20-29,99,0,0
5/23/2020,New River,60-69,15,2,0
5/23/2020,Roanoke,40-49,17,0,0
5/23/2020,Three Rivers,20-29,74,1,0
5/23/2020,Rappahannock,40-49,222,25,2
5/23/2020,Portsmouth,80+,14,5,3
5/23/2020,Central Shenandoah,Missing,1,0,0
5/23/2020,Eastern Shore,70-79,41,9,4
5/23/2020,Mount Rogers,70-79,16,6,1
5/23/2020,Cumberland Plateau,70-79,2,0,0
5/23/2020,Piedmont,10-19,8,0,0
5/23/2020,Southside,20-29,24,2,0
5/23/2020,Chesterfield,50-59,200,17,1
5/23/2020,Rappahannock Rapidan,20-29,177,2,0
5/23/2020,Cumberland Plateau,60-69,4,1,0
5/23/2020,Roanoke,70-79,8,2,0
5/23/2020,Central Shenandoah,20-29,247,5,0
5/23/2020,Pittsylvania-Danville,80+,3,2,2
5/23/2020,Virginia Beach,80+,67,19,12
5/23/2020,Central Shenandoah,50-59,243,20,1
5/23/2020,Lenowisco,Missing,0,0,0
5/23/2020,Fairfax,30-39,1749,122,3
5/23/2020,Lenowisco,60-69,5,4,2
5/23/2020,Loudoun,30-39,322,13,0
5/23/2020,West Piedmont,80+,5,2,0
5/23/2020,Roanoke,80+,36,3,9
5/23/2020,Fairfax,40-49,1730,174,5
5/23/2020,Thomas Jefferson,80+,60,21,12
5/23/2020,Roanoke,20-29,17,0,0
5/23/2020,Henrico,60-69,180,32,21
5/23/2020,Lord Fairfax,40-49,162,7,1
5/23/2020,Western Tidewater,Missing,2,0,0
5/23/2020,Chickahominy,60-69,46,14,4
5/23/2020,Chesapeake,20-29,48,3,0
5/23/2020,Three Rivers,Missing,1,0,0
5/23/2020,Chickahominy,40-49,52,7,1
5/23/2020,Three Rivers,80+,22,5,3
5/23/2020,Rappahannock,30-39,246,10,0
5/23/2020,Lord Fairfax,60-69,145,27,7
5/23/2020,Western Tidewater,0-9,5,0,0
5/23/2020,Rappahannock,70-79,35,15,4
5/23/2020,Prince William,80+,134,45,43
5/23/2020,Hampton,80+,3,2,1
5/23/2020,Alexandria,80+,73,23,17
5/23/2020,Mount Rogers,60-69,28,2,0
5/23/2020,Eastern Shore,60-69,133,13,5
5/23/2020,Lord Fairfax,70-79,80,19,9
5/23/2020,New River,30-39,6,0,0
5/23/2020,Chesapeake,10-19,11,0,0
5/23/2020,Hampton,40-49,24,2,0
5/23/2020,Peninsula,Missing,8,0,0
5/23/2020,Henrico,70-79,158,39,32
5/23/2020,Western Tidewater,20-29,43,1,0
5/23/2020,Peninsula,0-9,14,0,0
5/23/2020,Loudoun,40-49,409,19,0
5/23/2020,Pittsylvania-Danville,30-39,9,0,0
5/23/2020,Loudoun,20-29,271,2,0
5/23/2020,Crater,60-69,80,23,8
5/23/2020,Loudoun,80+,136,37,38
5/23/2020,Arlington,80+,160,63,46
5/23/2020,Virginia Beach,10-19,19,0,0
5/23/2020,Mount Rogers,80+,17,4,5
5/23/2020,Eastern Shore,80+,43,14,11
5/23/2020,Crater,10-19,16,0,0
5/23/2020,Lenowisco,30-39,3,1,1
5/23/2020,Norfolk,Missing,5,0,0
5/23/2020,Henrico,Missing,23,1,1
5/23/2020,New River,40-49,13,1,0
5/23/2020,Central Virginia,0-9,3,0,0
5/23/2020,New River,70-79,9,5,1
5/23/2020,Loudoun,0-9,51,1,0
5/23/2020,Central Virginia,70-79,13,4,2
5/23/2020,Southside,0-9,1,0,0
5/23/2020,Three Rivers,40-49,103,8,1
5/23/2020,Chickahominy,30-39,49,0,0
5/23/2020,Central Shenandoah,60-69,174,29,6
5/23/2020,Western Tidewater,60-69,98,10,4
5/23/2020,Cumberland Plateau,30-39,5,0,0
5/23/2020,Portsmouth,10-19,3,0,0
5/23/2020,Chesterfield,Missing,22,0,0
5/23/2020,Alexandria,40-49,328,27,0
5/23/2020,Thomas Jefferson,70-79,48,15,1
5/23/2020,Three Rivers,30-39,102,2,0
5/23/2020,Western Tidewater,70-79,74,17,10
5/23/2020,Arlington,60-69,224,64,16
5/23/2020,Cumberland Plateau,10-19,12,0,0
5/23/2020,West Piedmont,30-39,17,1,0
5/23/2020,Peninsula,10-19,10,1,0
