Report Date,Health District,Age Group,Number of Cases,Number of Hospitalizations,Number of Deaths
5/19/2020,Peninsula,40-49,62,4,1
5/19/2020,Henrico,0-9,37,0,0
5/19/2020,Lenowisco,80+,0,0,0
5/19/2020,Piedmont,60-69,92,11,2
5/19/2020,West Piedmont,0-9,2,0,0
5/19/2020,Rappahannock Rapidan,70-79,25,5,4
5/19/2020,Central Shenandoah,70-79,74,19,10
5/19/2020,Chesapeake,30-39,70,3,0
5/19/2020,Chickahominy,0-9,5,0,0
5/19/2020,Prince William,0-9,130,3,0
5/19/2020,Eastern Shore,50-59,199,8,5
5/19/2020,Mount Rogers,50-59,39,2,0
5/19/2020,Loudoun,10-19,69,0,0
5/19/2020,Southside,80+,58,6,7
5/19/2020,Central Virginia,80+,5,2,0
5/19/2020,Rappahannock,Missing,8,0,0
5/19/2020,Rappahannock Rapidan,30-39,173,10,1
5/19/2020,New River,50-59,15,2,0
5/19/2020,Richmond,80+,23,10,7
5/19/2020,Mount Rogers,20-29,37,0,0
5/19/2020,Eastern Shore,20-29,125,2,0
5/19/2020,Hampton,10-19,7,0,0
5/19/2020,Portsmouth,0-9,2,1,0
5/19/2020,Crater,70-79,48,16,4
5/19/2020,Chesterfield,40-49,214,7,2
5/19/2020,Alexandria,Missing,4,0,0
5/19/2020,Southside,30-39,18,0,0
5/19/2020,Prince William,Missing,54,0,0
5/19/2020,Hampton,60-69,23,9,1
5/19/2020,Fairfax,20-29,1160,52,1
5/19/2020,Thomas Jefferson,0-9,5,1,0
5/19/2020,Lenowisco,40-49,5,2,0
5/19/2020,Central Virginia,10-19,12,1,0
5/19/2020,Lenowisco,70-79,4,3,1
5/19/2020,Virginia Beach,0-9,4,0,0
5/19/2020,Lenowisco,50-59,13,5,0
5/19/2020,Chesapeake,70-79,36,17,1
5/19/2020,Western Tidewater,80+,128,21,17
5/19/2020,Thomas Jefferson,10-19,11,0,0
5/19/2020,Richmond,40-49,163,12,0
5/19/2020,Lord Fairfax,50-59,181,9,1
5/19/2020,Lord Fairfax,10-19,43,0,0
5/19/2020,Rappahannock Rapidan,10-19,57,0,0
5/19/2020,Crater,50-59,77,16,1
5/19/2020,Arlington,Missing,2,0,0
5/19/2020,Roanoke,50-59,14,1,0
5/19/2020,Rappahannock,10-19,77,1,0
5/19/2020,Roanoke,10-19,3,0,0
5/19/2020,Eastern Shore,70-79,40,8,3
5/19/2020,Mount Rogers,70-79,13,6,1
5/19/2020,Cumberland Plateau,70-79,2,0,0
5/19/2020,Piedmont,10-19,5,0,0
5/19/2020,Southside,20-29,24,2,0
5/19/2020,Chesterfield,50-59,178,17,1
5/19/2020,Rappahannock Rapidan,20-29,150,2,0
5/19/2020,Cumberland Plateau,60-69,4,1,0
5/19/2020,Roanoke,70-79,8,2,0
5/19/2020,Central Shenandoah,20-29,210,4,0
5/19/2020,Pittsylvania-Danville,80+,3,2,1
5/19/2020,Virginia Beach,80+,65,19,12
5/19/2020,Central Shenandoah,50-59,226,20,1
5/19/2020,Lenowisco,Missing,0,0,0
5/19/2020,Fairfax,30-39,1580,111,3
5/19/2020,Lenowisco,60-69,5,4,2
5/19/2020,Loudoun,30-39,260,12,0
5/19/2020,West Piedmont,80+,5,2,0
5/19/2020,Roanoke,80+,36,3,8
5/19/2020,Fairfax,40-49,1571,162,4
5/19/2020,Thomas Jefferson,80+,61,21,9
5/19/2020,Roanoke,20-29,15,0,0
5/19/2020,Henrico,60-69,169,28,19
5/19/2020,Lord Fairfax,40-49,145,5,1
5/19/2020,Western Tidewater,Missing,2,0,0
5/19/2020,Chickahominy,60-69,42,14,4
5/19/2020,Chesapeake,20-29,45,3,0
5/19/2020,Three Rivers,Missing,1,0,0
5/19/2020,Henrico,10-19,33,1,0
5/19/2020,Mount Rogers,30-39,50,4,0
5/19/2020,Eastern Shore,30-39,154,5,0
5/19/2020,Chesterfield,0-9,15,0,0
5/19/2020,Central Shenandoah,10-19,59,1,0
5/19/2020,Crater,0-9,6,1,0
5/19/2020,Fairfax,70-79,449,160,57
5/19/2020,Rappahannock,80+,17,10,3
5/19/2020,Alexandria,10-19,102,1,0
5/19/2020,Portsmouth,40-49,39,3,0
5/19/2020,Three Rivers,50-59,61,3,0
5/19/2020,Alleghany,Missing,0,0,0
5/19/2020,Alexandria,30-39,358,22,0
5/19/2020,Southside,Missing,0,0,0
5/19/2020,Portsmouth,60-69,28,9,4
5/19/2020,Roanoke,30-39,24,0,0
5/19/2020,Three Rivers,60-69,63,8,0
5/19/2020,Fairfax,50-59,1324,199,17
5/19/2020,Portsmouth,50-59,42,12,1
5/19/2020,Chickahominy,80+,65,24,17
5/19/2020,Rappahannock Rapidan,50-59,122,15,0
5/19/2020,Fairfax,80+,573,210,182
5/19/2020,Hampton,Missing,0,0,0
5/19/2020,Cumberland Plateau,80+,0,0,0
5/19/2020,Alleghany,50-59,36,4,0
5/19/2020,Prince William,40-49,1049,87,2
5/19/2020,Fairfax,Missing,34,1,0
5/19/2020,Virginia Beach,40-49,83,14,1
5/19/2020,Richmond,Missing,0,0,0
5/19/2020,Norfolk,40-49,68,9,0
5/19/2020,Piedmont,80+,13,3,1
5/19/2020,Virginia Beach,60-69,88,13,1
5/19/2020,West Piedmont,40-49,14,2,1
5/19/2020,Arlington,10-19,47,6,0
5/19/2020,Lenowisco,0-9,4,0,0
5/19/2020,Pittsylvania-Danville,50-59,16,6,0
5/19/2020,Virginia Beach,50-59,93,12,0
5/19/2020,Chesapeake,Missing,2,0,0
5/19/2020,Central Shenandoah,80+,67,12,10
5/19/2020,Thomas Jefferson,40-49,47,5,0
5/19/2020,Rappahannock Rapidan,60-69,58,8,1
5/19/2020,Norfolk,0-9,4,0,0
5/19/2020,Cumberland Plateau,40-49,5,0,0
5/19/2020,Eastern Shore,10-19,38,0,0
5/19/2020,Mount Rogers,10-19,16,0,0
5/19/2020,Rappahannock Rapidan,0-9,29,1,0
5/19/2020,Three Rivers,0-9,2,0,0
5/19/2020,Henrico,40-49,183,14,0
5/19/2020,Alexandria,50-59,201,32,7
5/19/2020,Arlington,0-9,28,2,0
5/19/2020,Chickahominy,Missing,5,0,0
5/19/2020,New River,20-29,21,0,0
5/19/2020,Virginia Beach,20-29,70,1,0
5/19/2020,Chesapeake,50-59,78,16,1
5/19/2020,Alleghany,80+,21,7,3
5/19/2020,Fairfax,10-19,342,12,0
5/19/2020,Chesapeake,60-69,54,16,3
5/19/2020,West Piedmont,Missing,0,0,0
5/19/2020,Peninsula,80+,43,23,14
5/19/2020,Crater,40-49,74,11,1
5/19/2020,Chesapeake,40-49,62,10,0
5/19/2020,Thomas Jefferson,20-29,50,0,0
5/19/2020,Lord Fairfax,20-29,143,2,0
5/19/2020,Norfolk,20-29,78,1,0
5/19/2020,Arlington,30-39,309,37,0
5/19/2020,West Piedmont,60-69,16,1,0
5/19/2020,Henrico,50-59,177,22,5
5/19/2020,West Piedmont,50-59,22,2,0
5/19/2020,Cumberland Plateau,20-29,1,0,0
5/19/2020,Alexandria,70-79,80,30,9
5/19/2020,Portsmouth,20-29,33,2,0
5/19/2020,Western Tidewater,30-39,44,1,0
5/19/2020,Central Shenandoah,0-9,26,0,0
5/19/2020,Henrico,80+,239,53,57
5/19/2020,Alexandria,0-9,72,2,0
5/19/2020,Pittsylvania-Danville,40-49,14,4,0
5/19/2020,Henrico,20-29,128,7,0
5/19/2020,Roanoke,60-69,10,1,0
5/19/2020,Peninsula,30-39,60,6,1
5/19/2020,Alleghany,60-69,25,6,0
5/19/2020,Prince William,70-79,159,48,23
5/19/2020,Norfolk,60-69,36,14,1
5/19/2020,Southside,40-49,18,3,0
5/19/2020,Chesterfield,30-39,216,1,0
5/19/2020,Loudoun,70-79,76,27,8
5/19/2020,Central Virginia,40-49,25,1,0
5/19/2020,New River,Missing,0,0,0
5/19/2020,Chickahominy,20-29,43,0,0
5/19/2020,New River,0-9,2,0,0
5/19/2020,Cumberland Plateau,0-9,0,0,0
5/19/2020,Three Rivers,70-79,21,4,2
5/19/2020,Rappahannock Rapidan,40-49,169,10,1
5/19/2020,Hampton,0-9,6,0,0
5/19/2020,Piedmont,50-59,125,9,0
5/19/2020,Rappahannock,20-29,185,7,0
5/19/2020,West Piedmont,20-29,13,0,0
5/19/2020,Arlington,70-79,131,57,20
5/19/2020,Chickahominy,50-59,71,14,0
5/19/2020,Alleghany,40-49,19,0,0
5/19/2020,Prince William,50-59,822,106,4
5/19/2020,Mount Rogers,0-9,16,1,0
5/19/2020,Eastern Shore,0-9,10,0,0
5/19/2020,Thomas Jefferson,60-69,48,13,2
5/19/2020,Pittsylvania-Danville,70-79,10,7,0
5/19/2020,Chesterfield,80+,95,13,19
5/19/2020,Richmond,0-9,23,2,0
5/19/2020,Eastern Shore,Missing,0,0,0
5/19/2020,Mount Rogers,Missing,0,0,0
5/19/2020,Prince William,60-69,445,76,14
5/19/2020,Alleghany,70-79,20,3,3
5/19/2020,Crater,20-29,60,6,0
5/19/2020,Loudoun,60-69,129,22,3
5/19/2020,Fairfax,0-9,168,7,0
5/19/2020,Roanoke,Missing,3,0,0
5/19/2020,Alexandria,20-29,224,5,1
5/19/2020,Portsmouth,70-79,17,5,3
5/19/2020,Alleghany,30-39,14,2,0
5/19/2020,Prince William,20-29,815,30,0
5/19/2020,Southside,70-79,35,9,8
5/19/2020,Piedmont,Missing,0,0,0
5/19/2020,Rappahannock,0-9,34,1,0
5/19/2020,Henrico,30-39,163,6,0
5/19/2020,Prince William,10-19,286,3,0
5/19/2020,Chickahominy,10-19,9,0,0
5/19/2020,Lord Fairfax,0-9,15,0,0
5/19/2020,Central Virginia,Missing,0,0,0
5/19/2020,Fairfax,60-69,910,214,35
5/19/2020,Hampton,20-29,30,1,0
5/19/2020,Central Shenandoah,40-49,216,5,0
5/19/2020,Pittsylvania-Danville,0-9,1,0,0
5/19/2020,Crater,30-39,64,1,0
5/19/2020,Virginia Beach,70-79,48,22,5
5/19/2020,Virginia Beach,30-39,82,6,0
5/19/2020,Piedmont,0-9,2,0,0
5/19/2020,Central Shenandoah,30-39,185,4,0
5/19/2020,Hampton,50-59,34,8,1
5/19/2020,Peninsula,70-79,75,36,10
5/19/2020,Arlington,20-29,254,21,0
5/19/2020,West Piedmont,70-79,11,6,2
5/19/2020,Richmond,20-29,143,6,0
5/19/2020,Roanoke,0-9,5,0,0
5/19/2020,Hampton,30-39,29,2,0
5/19/2020,Thomas Jefferson,30-39,59,3,0
5/19/2020,Western Tidewater,40-49,74,3,0
5/19/2020,Richmond,50-59,125,25,0
5/19/2020,Western Tidewater,50-59,96,5,0
5/19/2020,Crater,Missing,0,0,0
5/19/2020,Arlington,50-59,274,50,3
5/19/2020,Piedmont,70-79,35,12,2
5/19/2020,Alexandria,60-69,138,28,1
5/19/2020,Portsmouth,30-39,61,3,0
5/19/2020,Lenowisco,20-29,6,0,0
5/19/2020,Central Virginia,30-39,32,1,0
5/19/2020,Norfolk,10-19,15,1,0
5/19/2020,New River,10-19,3,0,0
5/19/2020,Central Virginia,20-29,24,2,0
5/19/2020,Rappahannock,50-59,168,24,1
5/19/2020,Rappahannock,60-69,101,32,4
5/19/2020,Piedmont,20-29,86,0,0
5/19/2020,New River,60-69,15,2,0
5/19/2020,Roanoke,40-49,17,0,0
5/19/2020,Three Rivers,20-29,64,1,0
5/19/2020,Rappahannock,40-49,198,25,2
5/19/2020,Portsmouth,80+,14,4,2
5/19/2020,Central Shenandoah,Missing,1,0,0
5/19/2020,Norfolk,30-39,78,6,0
5/19/2020,Rappahannock Rapidan,Missing,1,0,0
5/19/2020,Lord Fairfax,80+,68,20,20
5/19/2020,Three Rivers,10-19,13,0,0
5/19/2020,Piedmont,40-49,121,4,0
5/19/2020,Norfolk,80+,9,6,3
5/19/2020,Peninsula,20-29,57,1,0
5/19/2020,Norfolk,50-59,60,7,0
5/19/2020,Thomas Jefferson,50-59,60,8,1
5/19/2020,Richmond,70-79,38,19,6
5/19/2020,Chesterfield,70-79,69,13,6
5/19/2020,Piedmont,30-39,107,0,0
5/19/2020,Prince William,30-39,932,55,1
5/19/2020,Alleghany,20-29,30,1,0
5/19/2020,Alleghany,0-9,0,0,0
5/19/2020,Mount Rogers,40-49,38,0,0
5/19/2020,Eastern Shore,40-49,166,4,2
5/19/2020,Central Virginia,60-69,33,3,1
5/19/2020,Richmond,10-19,39,2,0
5/19/2020,Pittsylvania-Danville,60-69,9,4,1
5/19/2020,Pittsylvania-Danville,Missing,0,0,0
5/19/2020,Chesterfield,60-69,123,18,8
5/19/2020,Southside,10-19,3,0,0
5/19/2020,New River,80+,4,2,0
5/19/2020,Central Virginia,50-59,31,2,1
5/19/2020,Hampton,70-79,11,6,0
5/19/2020,Pittsylvania-Danville,10-19,1,0,0
5/19/2020,Richmond,60-69,99,33,6
5/19/2020,Chickahominy,40-49,51,7,1
5/19/2020,Three Rivers,80+,21,5,3
5/19/2020,Rappahannock,30-39,217,10,0
5/19/2020,Lord Fairfax,60-69,133,26,7
5/19/2020,Western Tidewater,0-9,5,0,0
5/19/2020,Rappahannock,70-79,28,14,4
5/19/2020,Prince William,80+,124,40,37
5/19/2020,Hampton,80+,3,2,1
5/19/2020,Alexandria,80+,68,22,16
5/19/2020,Mount Rogers,60-69,23,1,0
5/19/2020,Eastern Shore,60-69,131,10,4
5/19/2020,Lord Fairfax,70-79,67,17,6
5/19/2020,New River,30-39,6,0,0
5/19/2020,Chesapeake,10-19,8,0,0
5/19/2020,Hampton,40-49,21,2,0
5/19/2020,Peninsula,Missing,3,0,0
5/19/2020,Henrico,70-79,154,39,32
5/19/2020,Western Tidewater,20-29,36,0,0
5/19/2020,Peninsula,0-9,12,0,0
5/19/2020,Loudoun,40-49,330,18,0
5/19/2020,Pittsylvania-Danville,30-39,9,0,0
5/19/2020,Loudoun,20-29,220,2,0
5/19/2020,Crater,60-69,73,22,8
5/19/2020,Loudoun,80+,123,36,36
5/19/2020,Arlington,80+,155,59,40
5/19/2020,Virginia Beach,10-19,17,0,0
5/19/2020,Mount Rogers,80+,5,4,4
5/19/2020,Eastern Shore,80+,42,14,6
5/19/2020,Crater,10-19,16,0,0
5/19/2020,Lenowisco,30-39,3,1,1
5/19/2020,Norfolk,Missing,4,0,0
5/19/2020,Henrico,Missing,16,1,1
5/19/2020,New River,40-49,13,1,0
5/19/2020,Central Virginia,0-9,3,0,0
5/19/2020,New River,70-79,9,5,1
5/19/2020,Loudoun,0-9,45,1,0
5/19/2020,Central Virginia,70-79,13,4,1
5/19/2020,Southside,0-9,1,0,0
